STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-01,,,8.72,1252,,0.1,0,0,,44,34,,,110,110,,,0,,21,23.9,,,1,1,,,,,,,,,1,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-02,,,10.29,2239,,0.03,0,0,,62,42,,,320,320,,,0,,29.1,33.1,,,1,1,,,,,,,,,1,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-03,,,11.86,116,,0.39,1.6,0,,43,33,,,320,320,,,0,,25.1,31.1,,,1,,,1,,,,,,,1,,,1,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-04,,,8.95,119,,0.01,0,1,,39,33,,,40,40,,,0,,17,21,,,1,,,1,,,,,,,1,1,,1,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-05,,,9.84,2354,,0.12,0,0,,46,35,,,240,100,,,0,,17.9,21,,,1,,,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-06,,,24.61,744,,0.03,0,0,,50,37,,,270,280,,,0,,46.1,59.9,,,1,,,,,,,,,,1,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-07,,,18.34,924,,0,0,0,,42,33,,,320,320,,,0,,31.1,38.9,,,,,,,,,,,,,,,,,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-08,,,15.43,2145,,0,0,0,,56,31,,,320,310,,,0,,30,36,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-09,,,12.53,121,,0,0,0,,37,26,,,360,360,,,0,,25.1,30,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-10,,,14.76,1115,,0.49,0,0,,54,37,,,310,310,,,0,,25.9,33.1,,,1,,,,,,,,,,1,1,,1,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-11,,,12.75,2115,,0,0,0,,52,36,,,310,320,,,0,,31.1,38.9,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-12,,,18.57,1712,,0,0,0,,47,31,,,310,290,,,0,,29.1,36,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-13,,,13.42,130,,0,0,0,,41,26,,,330,330,,,0,,28,31.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-14,,,16.55,1612,,0.69,0,0,,50,30,,,140,150,,,0,,31.1,40,,,1,,,1,,1,,,,,1,,,1,1,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-15,,,19.01,521,,0.01,0,0,,52,31,,,310,270,,,0,,31.1,36,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-16,,,16.33,1438,,0,0,0,,38,28,,,320,300,,,0,,25.9,36,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-17,,,12.3,1356,,0,0,0,,46,24,,,190,190,,,0,,23,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-18,,,9.4,855,,0,0,0,,51,39,,,330,320,,,0,,21.9,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-19,,,10.51,1038,,0,0,0,,41,36,,,80,90,,,0,,17,19.9,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-20,,,12.75,2141,,0.03,0,0,,47,40,,,300,320,,,0,,21,25.9,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-21,,,13.42,1827,,0,0,0,,50,36,,,180,170,,,0,,23.9,29.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-22,,,17.22,1816,,0.02,0,0,,62,35,,,320,310,,,0,,33.1,40,,,1,,,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-23,,,17.45,1701,,0,0,0,,43,30,,,290,290,,,0,,29.1,34,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-24,,,12.75,123,,0,0,0,,49,28,,,320,310,,,0,,21,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-25,,,13.87,2345,,0,0,0,,53,35,,,180,180,,,0,,30,36.9,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-26,,,22.37,353,,0.33,0,0,,58,44,,,180,280,,,0,,32,38.9,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-27,,,13.87,1531,,0,0,0,,70,37,,,230,220,,,0,,23.9,28,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-28,,,9.62,1501,,0,0,0,,64,46,,,130,130,,,0,,17.9,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-29,,,6.93,1736,,0.53,0,0,,55,44,,,330,330,,,0,,21,21.9,,,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-30,,,14.76,845,,0,0,0,,65,52,,,320,320,,,0,,32,36.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-03-31,,,19.24,2329,,1.71,0.2,0,,53,33,,,360,350,,,0,,40.9,53,,,1,,,,,,,,,,1,,,1,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-01,,,24.83,1158,,0.11,1.5,1,,49,31,,,350,330,,,0,,40.9,48.1,,,1,,,,,,,,,,1,,,,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-02,,,16.33,1433,,0,0,0,,61,38,,,310,320,,,0,,36.9,40.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-03,,,9.62,1344,,0,0,0,,57,37,,,170,180,,,0,,21.9,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-04,,,14.76,1003,,0,0,0,,69,46,,,310,320,,,0,,30,34,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-05,,,8.95,1401,,0,0,0,,53,44,,,150,60,,,0,,14.1,17,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-06,,,9.62,2200,,0.06,0,0,,60,45,,,190,190,,,0,,21,23.9,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-07,,,14.99,1500,,0,0,0,,74,49,,,260,260,,,0,,31.1,36,,,1,1,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-08,,,20.36,1934,,0,0,0,,59,41,,,260,250,,,0,,31.1,38.9,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-09,,,21.7,1909,,0.04,0,0,,43,30,,,310,300,,,0,,31.1,40,,,1,,,,,,,,,,1,,,1,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-10,,,17.67,1026,,0,0,0,,49,28,,,310,310,,,0,,23.9,30,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-11,,,11.18,1534,,0,0,0,,51,35,,,180,240,,,0,,23,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-12,,,10.51,2325,,0.89,0,0,,51,38,,,180,180,,,0,,23,29.1,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-13,,,13.2,1542,,0,0,0,,68,47,,,290,270,,,0,,29.1,34,,,1,1,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-14,,,19.24,832,,0,0,0,,57,42,,,320,320,,,0,,32,40,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-15,,,10.51,1659,,0,0,0,,52,36,,,180,190,,,0,,17,21,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-16,,,13.87,1800,,0,0,0,,62,40,,,190,190,,,0,,30,34,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-17,,,6.71,2154,,0.32,0,0,,54,45,,,360,10,,,0,,21.9,25.9,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-18,,,23.26,1736,,0.56,0,0,,46,36,,,320,320,,,0,,36,42.9,,,1,,,,,,,,,,1,,,1,,1,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-19,,,20.13,1038,,0.16,0,0,,55,37,,,330,320,,,0,,32,38.9,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-20,,,10.29,1517,,0,0,0,,58,40,,,230,230,,,0,,17.9,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-21,,,12.3,1628,,0,0,0,,60,40,,,180,190,,,0,,21,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-22,,,6.04,1120,,0,0,0,,61,42,,,170,70,,,0,,14.1,17,,,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-23,,,5.59,2004,,0,0,0,,58,46,,,80,90,,,0,,14.1,17,,,1,,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-24,,,13.42,1045,,0.11,0,0,,56,44,,,10,10,,,0,,28,33.1,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-25,,,9.84,1656,,0.01,0,0,,61,43,,,180,180,,,0,,17,19.9,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-26,,,11.86,1054,,0,0,0,,67,49,,,310,320,,,0,,23.9,28,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-27,,,9.84,2033,,0,0,0,,62,46,,,180,190,,,0,,21,25.1,,,,,,,,,,,,,,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-28,,,16.78,2330,,1.3,0,0,,63,48,,,310,110,,,0,,31.1,36,,,1,,,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-29,,,13.2,106,,0,0,0,,70,48,,,310,310,,,0,,30,38,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-04-30,,,15.43,1924,,0,0,0,,64,47,,,180,170,,,0,,28,36,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-01,,,18.57,1837,,0.37,0,0,,63,49,,,260,250,,,0,,38,47,,,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-02,,,18.57,805,,0,0,0,,66,47,,,320,320,,,0,,36.9,45,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-03,,,17.67,1404,,0.44,0,0,,60,50,,,190,200,,,0,,34,40.9,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-04,,,17.9,1235,,0,0,0,,64,50,,,300,320,,,0,,32,38.9,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-05,,,16.33,2028,,0,0,0,,62,47,,,190,190,,,0,,28,32,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-06,,,17.67,1609,,0.35,0,0,,60,48,,,300,300,,,0,,30,38,,,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-07,,,20.8,1631,,0,0,0,,57,43,,,300,310,,,0,,34,40.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-08,,,14.09,1439,,0.05,0,0,,63,45,,,230,270,,,0,,21.9,25.9,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-09,,,9.4,2337,,0.72,0,0,,56,47,,,320,320,,,0,,17.9,19.9,,,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-10,,,16.11,1621,,0,0,0,,65,49,,,310,320,,,0,,28,31.1,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-11,,,16.11,1508,,0,0,0,,69,48,,,290,270,,,0,,31.1,38,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-12,,,14.32,1924,,0,0,0,,63,52,,,190,190,,,0,,28,34,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-13,,,9.17,1953,,0,0,0,,66,50,,,330,320,,,0,,21,23.9,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-14,,,15.21,1729,,0,0,0,,64,47,,,180,180,,,0,,29.1,34,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-15,,,12.53,2138,,0.02,0,0,,71,52,,,320,310,,,0,,25.9,31.1,,,,,1,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-16,,,19.01,1125,,0.02,0,0,,62,50,,,270,290,,,0,,36,42.9,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-17,,,13.2,2309,,0,0,0,,65,47,,,320,320,,,0,,25.1,30,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-18,,,12.3,11,,0,0,0,,62,48,,,310,320,,,0,,25.1,30,,,,,1,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-19,,,7.38,2203,,0.17,0,0,,82,51,,,320,320,,,0,,33.1,38.9,,,1,,1,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-20,,,12.53,1000,,0.09,0,0,,72,54,,,320,340,,,0,,23,28,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-21,,,19.24,1859,,0,0,0,,64,50,,,300,290,,,0,,31.1,36.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-22,,,19.91,1343,,0,0,0,,64,49,,,310,310,,,0,,33.1,38.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-23,,,12.3,838,,0,0,0,,72,51,,,320,320,,,0,,23,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-24,,,10.29,1757,,0,0,0,,69,53,,,170,170,,,0,,21,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-25,,,4.92,445,,0.95,0,0,,62,56,,,160,160,,,0,,14.1,16.1,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-26,,,14.54,2322,,0,0,0,,71,56,,,40,40,,,0,,23,28,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-27,,,10.29,2354,,0,0,0,,62,49,,,50,50,,,0,,21.9,25.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-28,,,9.17,1237,,0,0,0,,69,49,,,210,200,,,0,,15,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-29,,,8.72,1731,,0,0,0,,64,49,,,160,150,,,0,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-30,,,7.38,1522,,0.02,0,0,,66,53,,,140,150,,,0,,17,19.9,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-05-31,,,7.83,1844,,0.01,0,0,,73,58,,,110,110,,,0,,15,17,,,1,,,,,,,,,,1,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-01,,,10.07,2030,,0.01,0,0,,73,60,,,60,50,,,0,,25.9,32,,,1,,,,,,,,,,1,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-02,,,17,1745,,1.37,0,0,,62,51,,,50,40,,,0,,23.9,32,,,1,,,,,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-03,,,12.75,1515,,0.01,0,0,,62,50,,,50,50,,,0,,21,23.9,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-04,,,10.51,912,,0,0,0,,69,52,,,40,50,,,0,,23,25.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-05,,,10.07,1623,,0,0,0,,69,50,,,170,170,,,0,,17.9,21,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-06,,,6.49,1545,,0,0,0,,64,53,,,170,160,,,0,,13,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-07,,,8.28,1045,,0,0,0,,65,53,,,40,10,,,0,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-08,,,8.5,1445,,0,0,0,,66,50,,,160,150,,,0,,15,17,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-09,,,8.5,606,,0,0,0,,72,52,,,40,130,,,0,,16.1,17,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-10,,,9.4,1426,,0,0,0,,88,56,,,230,230,,,0,,19.9,23,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-11,,,10.74,1534,,0,0,0,,89,65,,,190,190,,,0,,21,23,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-12,,,12.08,1639,,0,0,0,,85,65,,,190,190,,,0,,21,23,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-13,,,8.28,1445,,0.21,0,0,,74,64,,,200,200,,,0,,17.9,23,,,1,,1,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-14,,,11.63,1215,,0,0,0,,82,64,,,320,320,,,0,,19.9,23.9,,,1,,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-15,,,9.84,1819,,0,0,0,,72,54,,,160,150,,,0,,17,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-16,,,7.38,1805,,0,0,0,,69,53,,,120,150,,,0,,15,17,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-17,,,6.49,1810,,0,0,0,,71,53,,,130,120,,,0,,11,13,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-18,,,7.61,2328,,0.1,0,0,,68,63,,,280,290,,,0,,15,17.9,,,1,1,1,,,,,,,,1,1,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-19,,,7.61,1039,,0.01,0,0,,85,64,,,360,360,,,0,,16.1,17.9,,,1,,,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-20,,,9.17,1637,,0,0,0,,84,65,,,180,180,,,0,,21,23,,,1,,,,,,,,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-21,,,12.3,2032,,0,0,0,,81,68,,,190,190,,,0,,21,25.1,,,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-22,,,12.75,1507,,0.08,0,0,,92,67,,,240,250,,,0,,25.1,33.1,,,1,,1,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-23,,,11.63,1408,,0,0,0,,89,71,,,320,310,,,0,,21.9,30,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-24,,,7.16,1503,,0,0,0,,83,67,,,200,260,,,0,,15,17.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-25,,,8.28,1737,,0,0,0,,93,67,,,230,230,,,0,,17.9,23.9,,,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-26,,,10.51,1623,,0,0,0,,95,70,,,360,360,,,0,,33.1,40,,,1,,,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-27,,,10.74,1219,,0,0,0,,86,68,,,330,330,,,0,,21,28,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-28,,,6.93,1437,,0,0,0,,82,63,,,170,160,,,0,,13,15,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-29,,,10.07,1744,,0,0,0,,86,63,,,180,180,,,0,,19.9,23,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-06-30,,,11.63,1828,,0,0,0,,86,65,,,190,190,,,0,,21,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-07-01,,,9.62,1204,,0,0,0,,81,67,,,170,160,,,0,,19.9,21,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-07-02,,,7.38,2314,,0,0,0,,79,69,,,170,160,,,0,,15,17.9,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-07-03,,,17.9,1727,,0,0,0,,79,69,,,180,180,,,0,,30,40.9,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-07-04,,,15.21,1427,,0,0,0,,89,69,,,270,270,,,0,,28,33.1,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-07-05,,,12.3,1732,,0,0,0,,78,64,,,190,200,,,0,,21.9,23.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-07-06,,,9.17,2037,,0,0,0,,81,62,,,180,180,,,0,,17,21,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-07-07,,,8.05,1706,,1.17,0,0,,83,64,,,330,330,,,0,,38,66,,,1,,1,1,1,,,,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-07-08,,,10.29,1718,,0,0,0,,80,67,,,180,180,,,0,,23,28,,,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-07-09,,,13.87,1624,,0.21,0,0,,81,67,,,190,190,,,0,,30,36,,,1,,1,,,,,1,,,1,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-07-10,,,10.29,1144,,0.03,0,0,,82,64,,,20,20,,,0,,19.9,25.1,,,,,,,,,,,,,,,,1,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-07-11,,,8.05,1628,,0,0,0,,82,65,,,190,190,,,0,,15,17,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-07-12,,,7.61,1845,,0,0,0,,89,68,,,200,200,,,0,,17,19.9,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-07-13,,,7.61,1634,,0,0,0,,90,70,,,190,190,,,0,,19.9,23,,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-07-14,,,8.28,1655,,0,0,0,,92,70,,,190,190,,,0,,17.9,21,,,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-07-15,,,9.17,1415,,0,0,0,,94,73,,,190,190,,,0,,17.9,23,,,1,,1,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-07-16,,,5.59,1408,,0,0,0,,84,73,,,160,160,,,0,,13,14.1,,,1,,,,,,,1,,,1,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1997-07-17,,,9.4,1627,,0,0,0,,93,73,,,180,190,,,0,,23,25.9,,,1,,,,,,,1,,,1,,,,,,,,,
